_-vZAbLAB8SDpfd4KCbcLQ,5,2020-12-15 20:52:07,,2,1,2,7ysLZWWRw4swz6x9d6KXwg,UPG5YBubTPVYhEdCqysaRA
_-xHHctblct_E9DajlO2pA,1,2020-09-30 22:32:07,,0,0,0,4Th4Au8kRlL_uEXR-PeayA,LQLakX26PnbDit6LatXhHw
_-xu4gFlI3P5Ky__xXCxPg,5,2020-10-29 00:16:46,,0,0,0,YGoNygBanbHP7bpkpnrv7g,_uDSrub_oOkY5eYxTKAYfg
_0-bY_fTK6A4gjytmISovw,5,2020-11-01 20:01:29,,0,0,1,WCtYlaTgPqmOnwtlQIBw1Q,MOkmNNsJLDOebJ-YW1xDmQ
_05rk3-1K_nQ4fjXGlXlLg,5,2020-07-19 17:02:27,,0,0,0,rLCMkeNtti0sCJdO-1gkKA,VsMVALrSMM5rl-CeR-TsgQ
_08dFUa9cal4a0G0d7BGjQ,4,2020-02-14 18:01:33,,0,0,0,sqr1T-KLQ7ED49SlAEx49w,x0YxWmhVFe6c_h-ph4N3Mw
_0AkEapYyUp5B_zbkGXHUA,5,2020-01-15 00:47:34,,0,0,0,BBblBHBnjpepOP1Q1kfi1A,92QOHm8DloEU0NKbmnWkUA
_0BpcvL2ADQuMIjgYxXXrg,2,2020-03-02 00:24:42,,0,0,0,ZrSNKHiKK_PBB6UHx22FaA,DdpTMm-Zbd68DnhUuvzH0g
_0bXL_1PSQasLbZQoNcTaw,1,2020-06-20 18:38:15,,0,0,0,NtS0KAfomUtjyaUXiQHujA,w0wmRk05ijh2R3KdSpDOYw
_0cq7-GTseT4aXOykKBIvA,5,2020-02-16 14:22:29,,2,0,1,I4TsMod2uKwI1ftm0fd2hQ,p843Wk0b-jnwufEjx3UKYw
_0Ki9bxx4I8U5UaZ74Zgnw,3,2020-10-13 05:53:23,,0,0,0,t8ulmektVH2HvHYa_SU4mw,9nYTmcXUvqm_QKkVUfe3fQ
_0rAc4kaL5IHDR7Y7JnU6Q,1,2020-09-06 19:20:06,,0,0,0,GFmDaEdDkWKeYUqb44GG8w,pcttov8Y-os7UeE_68Zi3Q
_0ypH3LZec07wORJLoHjsg,2,2020-10-18 22:44:24,,3,0,0,sA2gVTJOBH7Qk32p48ENdQ,3fD4UAcjJHaHR-L13E12Mw
_1dOy-8rbnuWDNzR6EYuSg,5,2020-09-14 00:48:40,,1,1,0,63q10aw-6XREzuRadM3_HA,V8uk_ntJX3Vn93KhykVbWw
_1mdf8HvMrA5VunDGEjgvQ,3,2020-03-09 23:17:38,,0,0,0,JzFweQSjdivBYiLA96UF5Q,V_WW6et5KHPbztQPdy5gjA
_1No0Cpr_bz3f0AVXDQTDg,5,2020-11-22 15:16:59,,3,1,3,i6uHrxuS1D_6V8WhaWLy5A,xJsxqBYIgqSXbO1d5_rtDA
_1OOwa-6rhUaPtXR_w4qzw,3,2020-02-10 17:35:12,,0,0,0,MnA_dF1xkX-bnLR6hq4EmQ,HwdQwh5WcpwNPqOcz54MxQ
_1vNo9sjoVDHqblsO6Gamg,5,2020-12-16 05:44:51,,0,0,0,1JHyHC_guUaVwTi3m4Vu5g,aGzR9V-_EURvdNlw1RVfog
_22cjFWCIrXHZ7tZT-D0qw,5,2020-02-22 17:14:24,,0,0,0,OZNncy0LlXOtfrfPy9ZHWA,BTt4SF-hxXJo2musfpBIrQ
_24cfws-xoqo0o1Wjt6oMA,5,2020-04-12 13:21:31,,0,0,0,lPAzwB4vPBqZmaFNH90kiQ,1XJ8qIyhrkia7q60dZaKvQ
_2aYfc9wetw7RWkGurZE0Q,5,2020-03-07 17:42:46,,2,0,0,r_1UChng6Z5lOM_LFxRvKQ,y-AwSyhzmiCSDUZiBBIhgA
_2fQPesfxaYcy5skk30y4Q,5,2020-11-08 00:04:12,,0,0,0,6aQ3FGZYJ506O1qHQUvC5Q,2ZHKHtH5Ta8-4heF7ZqYRg
_2icf-G4xivJeamDtlwHcw,5,2020-12-27 19:07:43,,0,0,0,nnjCV6urh4dB_qUOVQUNOw,bGnzxWb2I6K3CXUF7mNKOw
_3_GAaZknXQ5GLpVi7xHaw,2,2020-10-13 03:55:14,,0,0,0,PrsvO1rzkgg6qFizlAoEtg,1d0g0_PJuOCXLtu2QuMorA
_35K2Bf45AYda_gW7aBVFA,5,2020-11-18 03:55:14,,0,0,0,9ns2ZT6o49gMk1Vij2WQkQ,hR26VYXfc9hHVlCT_nJXrQ
_386m-YUJS1IK1ijaYZyFQ,5,2020-12-23 05:29:21,,4,2,4,sA2gVTJOBH7Qk32p48ENdQ,0sJfhfpKC-0NCTxcX4d1Sw
_3fnWehtPi1rGo0aaXIZUQ,4,2020-09-24 00:26:03,,0,0,0,JlEJ3-pZwNvblzpqqSIYdA,onZBu_GuvQi9HBR2hs6bTA
_3i295muxlngzXGKJTRjPQ,4,2020-09-13 16:29:43,,1,1,1,3m0vM24EXWdztRRJJwCVVg,9561a10vySwKwXC7eU4QgA
_3INFZB-wL8IqTVCqwJiyw,2,2020-08-10 16:50:08,,1,0,0,8UYhEzgkP_Tt49Vs5gqQOw,OlGLP4mnB8U8IBcPAxBfzA
_3L5HVmtuCK_As98KZ-ULA,5,2020-09-09 14:22:15,,0,0,0,sA2gVTJOBH7Qk32p48ENdQ,ggwqmA3kUN-UjSCBK1RZNg
_3RguR7Fj8NEOLqjjfaiog,4,2020-02-04 19:32:57,,1,0,1,y2w6rFaO0XEiG5mFfOsiFA,Kx0PW-IufVL3PhHUdwy5_A
_3RO94XDvrPVR1OjQLXVxA,2,2020-02-19 03:00:01,,0,0,0,1ZF6BpaRvtyjT7-_x5dZHg,ilxIjdwGI1JN18uixhznhA
_3yqBuNXYNWOwFU17ejOQg,5,2020-01-26 20:14:19,,0,0,0,E3Qqa99qFy1oeGMv0wPBBQ,5WJVom-_QERP0qsnn7veYA
_40owOr-xmXNApuvsbnZvg,5,2020-06-18 17:47:26,,0,0,0,IqyqfQFnBsOIReGrcgaYhA,Yh0DRq05Dy5_JQ8AZKwxlQ
_4D3giTNatqn1XJpLXIsHQ,5,2020-09-04 21:02:34,,0,0,0,gfok4Hsdqt6wSqJhY2QM6g,-205Lu-l0Fqy5dAdib7coA
_4FYjvY3pJKPN-MWkQMkYw,4,2020-08-03 12:10:50,,0,1,0,MUA4S74hYjUGVtDNf8tj6w,qH7TIqfDV31MMD0c2-uyoA
_4heq6kVO5MkODfex_-5jg,1,2020-09-17 16:27:37,,0,0,0,qjAgVbVXuECartJqPeXErQ,OMqRsdPfX-1WLsztua2KAg
_4MD7uleddNK4QvuOKyv5A,1,2020-07-08 19:13:20,,0,0,0,nGXdX6_tFH9LchhoyDp7Zw,riaVFwr5F7NQG9C8tnDh2g
_4mqZhLcfN_4PLU_eUVDBA,5,2020-08-15 00:04:31,,0,0,0,faeHT1A0K4e4h1non9a8hg,1kWvVbatCccaK0mzQiAHnA
_4vY1wCTwe29mBNBCa5SCQ,5,2020-02-07 18:19:04,,2,0,1,GnxeBWPJLTXf801hEqv-2A,-_SoaxgY-uYkxztn9wrGRg
_4ZwtvI5CH1SzQ5gnE4XJg,5,2020-10-16 08:40:40,,0,0,0,y2w6rFaO0XEiG5mFfOsiFA,s_MJOYpDURVrmCNnWpAtgw
_5gn0QrbezTeX5g6e0Dfug,5,2020-09-08 23:17:22,,0,0,0,T6cTsRXJ8Yze9DM8L--svA,SOKvoiaHpIEiUFhwv2cnKQ
_5gUCbf7cstocmPWzLE7rQ,5,2020-01-05 19:10:31,,0,0,0,9JdZYh-OF_gpo5ioAdkzdQ,6GB2YA0MUncojyp24pQGjw
_5QO5fVrAGV1y5vc_rr1ug,4,2020-02-16 21:39:03,,3,1,3,63DvXSks1tHIDajOGvwnRQ,3p1pBbpDWHU7DcGNUsKbVg
_5uKCiIFJflcQA5fjdP6yA,5,2020-02-11 19:07:21,,0,0,0,JZUTavw4SsZ-iiExULq1_g,71YfzTe_O97qUyYdDcat7g
_5yomnDrV78JUZZWqsh96g,5,2020-03-03 18:06:20,,0,0,0,fdYXcuxCtWY5XFpiCd3Fkw,X65SnN9AeDg5sp3OcNUQdw
_6f0EOj7OZ1rTTDH1u4e9g,4,2020-11-29 04:11:17,,0,0,0,WwNticOnmmkHrMRyAGR4rw,CpO5ajAHOtPU_sUs1KqRZw
_6fCgODHcUZmAwbOzV_mJA,5,2020-12-06 22:02:53,,0,0,0,mnFhrH1Fi5GoSuV-5gVpnA,C2aFOJZ5ucnUdnzG9bOLSQ
_6FKTSIVFE0SeIsSHtwwfA,5,2020-03-06 20:44:30,,0,0,0,nyy38msunExaObJOeH7j0Q,wJzo5MjMsAh7b9qIwoBjGA
_6KG8mHREMmMekk5sDGcMA,5,2020-09-30 16:19:03,,0,0,0,fn4rtY-DM9kFNoLTRhxtxA,iX9Jv7EnN6icre88cGNHog
_6o5bVGjP-eBwJd_9T-CWg,4,2020-06-14 23:13:31,,0,0,0,61kN14ljCzWOtIXaavTU_Q,nb8qgV48i4VDNwJ87TpXKA
_6tM2idu8nTucQBl6abxjQ,3,2020-05-01 16:40:44,,0,0,0,u3f-W5yNwkSKJ8LjFtYCxg,z-jkwogOksEtBTHQxu8usQ
_7-9P2lVk9RsdP5YGJdp5Q,3,2020-01-05 00:17:06,,0,0,0,annpkdk--tmAg2JW3OJQiQ,_G6n09ILLKhEjR-4ipz19A
_750E1ff4de4B7XrSBB_RA,4,2020-02-18 14:13:15,,0,0,0,3m0vM24EXWdztRRJJwCVVg,vaiP6zq3g12mp-R5hKtxeg
_7eDTFnTUCFQtZwYjewGfA,5,2020-02-03 14:54:47,,0,0,0,yHuV7fdSJT96ChiWpDrU-Q,yCCj7w34IGwU_IHz1hMHoQ
_7I-2zQISg__4mMQt6ut5Q,5,2020-07-04 19:44:20,,0,0,0,5pkmP0W8Fh-A3jnUJHOX-w,JdINWeseVStrwCxPrp_LyA
_7jCqI8DSnVkl2QjGGm5Og,2,2020-01-26 02:58:58,,0,0,0,xrq2Mne2lv_fQGDC_OZmuw,eSqePuKLPRI_20R4wg9KbQ
_7P3LhtSs0TPoXuSyzpQUg,1,2020-03-13 03:27:56,,0,0,0,h-EPriPOyL438n6Nt1RXGQ,Mx-zO_gcQu9XwTm9op-gFA
_7q6l_YU1QzzTXLmSik_hw,4,2020-10-05 20:11:31,,0,0,0,HawMhlWeMpYTRs8-wkvw3w,y3C0szf2z1QvWTXXa1sU8g
_7suVGmLNU8VuOuEk4A5xw,2,2020-03-07 03:45:35,,0,1,0,Z3-r4EEXnL82TF27wdzSyw,skPqoUFmhHnuemvYxBjW0Q
_7UmSLqWwSqKHIbS1A3kGw,5,2020-11-13 01:11:54,,0,0,0,MUup2lqjjX8JYvYjFCAAeA,BAJ4P3MigRCdpuyDsm16PA
_7zGfP8QzWMCwXlQ71XYgQ,1,2020-01-09 06:10:38,,22,8,10,0J36IfYRhlnsdWO-NZfwAw,JMpsaF8Gqy4UvDX3IIHFdA
_81BfGTkz3Z4BopS6TdT2Q,1,2020-01-30 22:28:29,,0,0,0,mP1EdIafQKMuOm9O4PzAfA,AtSJfdeYWS_7N30LjyECNA
_82HxVHXd7chQY2oLw3fJg,5,2020-01-04 02:53:23,,0,0,0,ZpL8BhLq3qc4gVfy70iRLA,cny274sDYOtyXXT2nrgQBA
_8FpLm11aM3nrsxfVwvLSw,4,2020-02-29 02:15:10,,3,0,1,IzRf6C66CeF57fgvKrzfOQ,7fDaMcKI9Lfo7CbTRUP_vg
_8KX9sUz3iD3_55ouZTeNA,1,2020-01-23 00:10:17,,1,0,0,YGSacISAJEsEGrBKFwR0Gg,bd83zpQjgXX7gnyfObleKQ
_8rRohPDNuVvwawnsZl2Iw,5,2020-05-15 18:22:38,,3,0,2,X-F51TOTqjzpA6DiYsQHpw,eL8VdX4tyDr5zHWSahbtuQ
_9-sR8Vyd7wunQwgVlvLrg,1,2020-10-16 04:35:05,,0,0,0,1qwxzGRcU1y3tJrsoYQ4Rw,fknf-Paw8P9IA4f22Ai5fQ
_90QEwFk8ZcEU3r97G2gTQ,1,2020-01-12 04:41:04,,1,0,0,lyVOKvKt932BdhkjMvNPHQ,hB0vChufHeg_HQGfXwwxvg
_913jInwXg5WdsMDFFg-hA,5,2020-04-27 23:02:31,,0,0,0,ptmMsgVZsPqhEAukcjRRuw,f5HZolU9rTQz02rerCh9aw
_94cpdP03IAKl9ZdiulebA,5,2020-02-29 14:37:57,,0,0,0,mnFhrH1Fi5GoSuV-5gVpnA,Bi-dQWCBBj4WVvmGdb2vrw
_9fv85-2kWWDVRgJl1iDNQ,5,2020-10-12 18:42:42,,0,0,0,ZpL8BhLq3qc4gVfy70iRLA,OHoWw0YXgd79wxT7wp-uAw
_9Hj67WFCqUeynT2eduDyw,4,2020-11-04 06:31:54,,0,0,0,htEuhPBhBgMs6ShlT3G3JA,oZWI6CqjGA51WNqFyGYLOQ
_9rNpsW0BoMjC8Q3hkv6SA,5,2020-01-23 17:02:20,,1,0,0,dQ4elaeRxCwkJC3YveGykQ,ka8qPm336gny4tv-2-KXlg
_9wKoV7zJqu525oy9fCRNw,4,2020-07-24 12:44:14,,0,0,0,rdpY_LeMnDnfeK47eDnDOw,ka8qPm336gny4tv-2-KXlg
_9y6i92NPzL0-hNC5JlTLg,4,2020-11-04 18:21:36,,5,0,2,L59LB2woHnRhJ4py1sgbsA,5kMii2JySygayQpyPBjqCA
_9znT3jHMiZlqjVXpKTcKQ,1,2020-11-18 20:46:48,,0,0,0,vNlwe5I5XRhdF4S8NZkz0w,CrCQzoQ8I6PszQ6it8l6qw
_a0YEbDw0n3GrmHY9LHVmQ,2,2020-09-21 17:19:57,,0,0,0,5pkmP0W8Fh-A3jnUJHOX-w,58rCZDGWKaRAsHQesE7V-w
_AAydA9IPnKjFO6WRIyY9Q,1,2020-09-09 19:31:07,,2,0,0,JcYciMUlHAAL_W5I2b5xOA,CaQEqNLfo6MzxR51UoObgw
_aB4jFJ3tFXLoYcNnq14YQ,4,2020-01-28 01:11:56,,2,0,0,gW0JPz641jd-zRuyI6k5jg,xUS5i7N19lvAXyDW-vWLDQ
_afGuLD6TeAJWnAfxm7JSg,3,2020-01-02 02:27:37,,0,0,0,kP1b-7BO_VhWk_0tvuA_tw,F78J9-XwKsYbje3vymAOWg
_AlecU8Zm_eXEzX8JPYPSA,5,2020-03-28 16:38:19,,0,0,1,_eOHsW95pJaeJAX1LLgp3Q,Mna07ClgYddxHZD1O0hOow
_AlViuORvJkG9L0RBJEI1Q,4,2020-08-20 14:39:17,,0,0,0,XzuXSTuJqqMVdDbN2lUs7g,3EN4rQgpR8cR1NxuJNzi9Q
_AneL0RceAmWOAqkuZKcrQ,5,2020-02-29 18:32:57,,0,0,0,kP1b-7BO_VhWk_0tvuA_tw,YttO0rxxDwD87LqrWqa6_A
_ARYLunGDc0hXzYhHMIrWw,3,2020-01-21 22:24:57,,0,0,0,jGennaZUr2MsJyRhijNBfA,unQEcfrvfEWxFRIB0oPjGQ
_aSkWLPzPTqO5OttcNFkBA,5,2020-02-25 13:59:52,,1,0,0,mHlsKIJqH6SjiWPJM36JZQ,Jq8gzubzgCYjnE3teqQujA
_AsrLHTFvbTZRsEgvCJhhQ,5,2020-05-26 17:32:00,,0,0,0,RkpyBR0Wy6_uL4He5uxHEg,eG5LFMze5uRLvz5otCdDMA
_ATVzHaTckl6Xv3PkVdVLA,4,2020-10-22 01:48:07,,0,0,0,wp34lnXWUCk-FlezKNfvzQ,48G7xrcxeopfMNymygvqaw
_aU3e0FFDt69Z8vT2PvHXw,3,2020-09-09 02:20:45,,0,0,0,inAEY3i1hYR4BlJfPgKFPw,VA4-T406JAZ6RgDCOVvrng
_AUXC4ujW8GZF-x-LllLKQ,1,2020-09-05 22:24:38,,0,0,0,eRSG866FEICQbbm1AdylVg,6nOTepQQCkSzlkZAdgYXFA
_AVLBYKJm0plg5_b-xZGnQ,1,2020-07-19 17:58:09,,0,0,0,gOCa_3qRrRr3x1s6psee4Q,Q9gWVTcVOkoieUaH835r4w
_AWYfyYOXWEIIi7Xs7LWsA,5,2020-02-08 20:04:00,,0,0,0,6JIRKW2i2p60j779iSa6lg,12N3Z40xz0lBkSo4EuszIw
_aWz9AFWjSFIjBBrDxa0rA,4,2020-02-07 22:04:09,,0,0,0,rcn3L8ZeQebdG0K1RSRKXQ,kxsZY7hs6vOkwuA7zP33eg
_AXKReNJvBFZV9p6HL0wlA,1,2020-02-03 14:23:21,,0,0,1,VN8qbrVvMCmTLNxEOhV5sg,LsX40aRtzi91g6DVh2oN-g
_Ay0R2FBZ8BB7XEJhHFapw,5,2020-01-06 00:31:46,,0,0,0,wE3tq0E9it1BNk0pb_SHlQ,Hxh26JHdJFgDn38k5Z43UA
_AyTvehB61WNQ8xxMfyQHw,5,2020-03-05 17:17:05,,0,0,0,w04IbDp4wypC-RVuQDgUaw,54-JI7LXbo0V6ZN4hY7cUw
_b-LSfJ3LbgSPAhQy6Zzrw,5,2020-04-24 17:31:19,,2,0,1,7Sh3oQIw3gXy8bs6tlbucw,03bmA1b412v-3wojP5Jfqw
_BarhI5FAausOOEyXyFdIw,5,2020-01-20 15:10:01,,1,0,1,59o2lrt5U1qxNys7eEsVcA,zONGOlUlk65vMtuS_eE4jg
_bcPfmpzrGZlbKw7GPEtgA,1,2020-04-11 19:28:12,,0,0,0,QRusfDGq8gFQiubg0ZcahQ,Pv3OoKbDc1ECyoZCWtmf1w
_bF7aB5QaHh_-kJ84aN7zQ,5,2020-05-22 23:30:49,,0,0,0,htEuhPBhBgMs6ShlT3G3JA,ZO9K2kEQr1TLAIf0Vao09Q
_bifTrpwoVTazzbLUZp-jg,4,2020-01-25 17:02:42,,0,0,0,i6uHrxuS1D_6V8WhaWLy5A,OmJa_LBQL6H_eGwCBYJnSg
_blad_rl8O5WV0v1qR9mmQ,3,2020-09-03 11:35:56,,0,0,0,55PGG2U1z-q7Z694F-B-_w,xg8DbVnmxwtKTXWU1yYsJg
_BLlJAvs1K5xOSm26uq1aA,5,2020-09-22 18:31:32,,0,0,0,tKRg7pxR2Sw7aSrHTQS5mQ,m_eh8MXzOjLx69w6X0YS_A
_bmGIYmy8lXAN2uaUZ0wQw,5,2020-03-08 02:44:46,,0,0,0,vVF-M6yj3uUljHFZ_WXeiw,B0LZGdwNkwJrprn05DZ7fA
_Bn6uL3D_lIPK_6DGzWcJA,5,2020-07-24 03:08:43,,1,0,1,ujd0cTTtfsbC5NQ3-BB0XQ,EGBzW35GSozJ07DDTc7cWA
_bn7w578hzJXZzrvtZR2XQ,5,2020-09-02 09:58:28,,0,0,0,uL7PDSmLxPPRMtFjENn9rQ,qcmklLMTeQHX2qDh43E1ZQ
_BNy8uL4ROVv2S7-7ZA5cw,4,2020-11-16 22:55:04,,0,0,0,ZpL8BhLq3qc4gVfy70iRLA,dhyjI0SVfZsrqDmJ1tCM2g
_Bob1HA7xLgLf6cVmmYHGQ,1,2020-01-24 04:18:47,,1,0,0,AYxtDjXVDqDusFMSOkOkvA,KmixIy9gUJz9BWmu8bRPfg
_bqSx0HkE-7wfYvy4gdhlw,5,2020-12-17 01:28:15,,0,0,1,PrsvO1rzkgg6qFizlAoEtg,k9PKKCJdvX8Eia7aAg4-fg
_BU8pmUv8puaImYtjcuGqg,5,2020-06-16 22:19:30,,0,0,0,XMAEpgFC_WqPgc2TipFRQw,O3uH-jfBa53qYrKtCSKdeA
_bW-KTFhWqfa6r5zG8gu6Q,5,2020-01-17 15:39:30,,0,0,0,fdrGc9wanL5Pci0C3rllzg,e7X6ctlZRkXcioLS96mPRw
_c_JtrRz-VLhBUup_D4KPQ,5,2020-11-04 12:23:51,,0,0,0,MUup2lqjjX8JYvYjFCAAeA,JZa3gU6eN-FITB5mMgDo2g
_c0YXaNtQljRYktxFkf9Nw,1,2020-03-07 05:12:04,,0,0,0,CpLGxwK7wiUwZ5EtVc0fXA,ma1S_bViqfQJB0u0QpBqQQ
_c2b634fdGSUZXS4dcx9vQ,5,2020-03-01 01:32:08,,0,0,0,PrsvO1rzkgg6qFizlAoEtg,XFd828svIAjl7atBGT1AGw
_C5PjglLkH0ECBCp3QCvyA,4,2020-08-12 01:08:47,,1,0,1,r36vip-S5VSvZ1VPBH00JQ,RKCFlBAMGYigbL8MJkSHRw
_C8FNwZpmgKUq0A_OXTNtg,5,2020-11-23 17:34:17,,0,0,0,nauaJRHhXvOOlqldh6LUtQ,V24tcYBmREOKl_ZSkUeBGg
_cBbGqXwH4bmoRi5Lmm5ig,4,2020-03-21 18:00:10,,0,1,0,PrsvO1rzkgg6qFizlAoEtg,ic-cimO3cHYAPVBYutT0gQ
_cbClStfsWVBJYAoDcbZRA,2,2020-05-15 17:17:48,,1,0,0,TXXMfiJI8K2yCl5B1f5S_A,4z6q_VUokznZLnD849Tvug
_cby7T3Gm8MlOU-uZciiog,5,2020-02-28 02:43:18,,1,0,2,r36vip-S5VSvZ1VPBH00JQ,PW2UNnTJWW6CUN6ZmeNLKA
_CEfLlksRF2bDVTh3d9lKw,3,2020-02-04 23:56:55,,3,1,2,i1TdkHSzm5JWmkXExImnrw,VXDewPP4N6hGlqTQUMv1xA
_Cgel90qglaHpwcwWcaeVA,5,2020-04-08 14:15:50,,0,0,0,zvbZmZSrcDLjwinbVczVKQ,1kHlexDb02BthQx-MCr_lA
_cHiyQ-uOAokkNAHucKwQA,4,2020-09-15 06:05:02,,1,0,0,SJy51U18u3zJ_TccSKpPdQ,L7oY2iSaiufya9HP1FLHeA
_cJS8BhYE26ny6yt8pvQJw,1,2020-06-20 17:54:09,,0,0,0,gKnkxVBk1Tstu5QnBjk86w,dNJO13VxI2ygUX_NaXAEgw
_cnS9uYE2U9w9dwhQJXSfw,5,2020-10-11 21:49:33,,0,0,0,cwUUnKCZs8Zild6n2uwiSA,GRgSZ-VB9xBa5ms0dZumeA
_coqNwfM98EaMJGpVcP93g,1,2020-04-15 22:08:44,,0,0,0,7oHLA4AMcQvDM4gkuUlyrA,RAOLuAmurwPqG6aS8DlZLQ
_cPRHbIvP2wMjzwHBFd9tA,5,2020-07-31 22:06:18,,0,0,0,akOIitIoXuCRbcKH01uSCQ,-wBQ0ZtrZF8zoExkZ3BPBg
_cV42eyKQUUQJVKsHt8vGw,5,2020-10-29 16:18:15,,1,0,1,LUCsWlNMPVw5V9CgvD0TKA,UxuzGTxQjhNRrEHDslXBAw
_cWymsr-OSiFOK6Rmqn_ew,5,2020-11-14 15:18:58,,0,0,0,XHQEFR-Zlu1wvfx6cRAERA,4wrHPBKKAq_hUwhn3O6ajw
_D1vKlPEro6wVhcGmLvUgA,5,2020-06-10 00:01:03,,0,0,0,PrsvO1rzkgg6qFizlAoEtg,eanBAAg6Xgk0hxLIhXnWEw
_D5osfH-3vVC3660dkwFdA,1,2020-03-01 04:50:03,,3,0,0,l5r5mdi099B9zwyVL-5-Lg,4nG7QFYqZeVpzJo9xRFv6A
_DCU-FE3CLiITgrZRurwrA,4,2020-11-21 03:45:39,,0,0,0,1sehXiCONsgT0PpG08-nvg,ILSYr7S5b_30hMMV5R1jJw
_dEk0aKeuky5zoH7h1Kbbg,5,2020-10-03 17:23:22,,0,0,0,lcarZ5Oj_pWYoENAEK2t8A,Ly__ui_PnPMiWFaw_oK1mw
_dFcNXWvmQA08VsXFSG-ww,2,2020-10-16 21:28:20,,0,1,0,htEuhPBhBgMs6ShlT3G3JA,RNOb6nUOm76u84N0DZxWzw
_dg4Am_IBkvg70V9j7m_6Q,5,2020-12-25 14:40:07,,0,0,0,e4r0wRKY_iNdmDffnV0ntw,SIMtHzFGvd0tQd_PYA2FKg
_dslhYkYpB_4CzxeKh4kdA,5,2020-08-20 16:30:22,,0,0,0,iboARJTLO8zvTXgJT2fLpw,HYocyuD2xz43ie-9iXc33Q
_duynVl-PtO4aQiYo7JhhQ,5,2020-10-05 18:20:40,,0,0,2,RtY75rfzEP19n9Ou4DSEHQ,QajHGOXQ74pEwVEiMXhozw
_Dvulxt-kIXQlBVnHBCmpQ,5,2020-01-24 14:45:01,,0,0,0,I4TsMod2uKwI1ftm0fd2hQ,mRvP6_HWwRiisM3NiNOG5g
_DWW77-MIquh8jLcQe4E4w,4,2020-10-04 19:38:08,,0,0,0,AYxtDjXVDqDusFMSOkOkvA,W-6RfUPnQBro6P9vscCgHw
_dxlApwmvjrz88hkTNtdUQ,5,2020-03-30 22:54:11,,2,0,0,lCMN0raxlHnBFDoLgkz4sw,dgPptN0hivDqfQoHlrKXVA
_DZ5Y45ZWVxlHBs6O_vxiA,5,2020-10-25 23:44:49,,0,0,0,tXiS82voSqoBACDxv1uDTw,w7K-VWfTrBcYixQRvbdZ6Q
_dZ7b5Uda6y2r_Us88o9Pg,5,2020-01-15 02:36:05,,0,0,0,ZZoP396jgh6zK7PdZbHfPg,iWhyHUuG3DJEwKR5aYccUg
