_30w0-Hn_KfboSIXthRNBA,Betsy,18,2016-02-10 22:49:21,3,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0
_3mdq4TpfsLENGKU75lF1w,Tanya,6,2016-04-01 08:09:18,1,1,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_3YhZd6xc3e6epSFdKZ-6A,Katrine,6,2020-01-26 23:37:01,2,0,1,0,4.83,0,0,0,0,0,0,0,0,0,0,0
_4_MYvfN8IypeEOqUAOOsA,Kaitlyn,3,2015-05-19 12:34:51,2,1,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_44m3eEDO_F1JijlD-uNfw,Allen,8,2019-06-23 19:09:37,1,2,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0
_4CJZd_F3wFGiuk-g_vZsQ,Ken,24,2011-05-20 22:56:50,48,12,9,0,3.48,0,0,0,0,0,1,0,0,0,0,0
_4k-GmJwAUB5heQmsysu8g,Lauren,1,2020-01-09 19:09:02,10,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
_4M_4vPsOjJdslRR13kCOA,Kathy,11,2010-11-02 14:11:46,4,5,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0
_4UnkDe6q8e9UCCZoGwgXw,Dick,3,2018-12-08 18:15:55,2,0,0,0,2.33,0,0,0,0,0,0,0,0,0,1,0
_4x70B1gvBmqqa9TzUamYA,Deborah,132,2012-06-15 18:49:23,146,16,52,8,4.01,5,0,0,1,0,4,6,1,1,3,0
_4xEDOIYShAuWCHNiUDyyw,Nicole,2,2018-10-28 11:35:16,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_5MzuiX8vVDyK4qnDGSQVw,Sharon,10,2012-01-02 14:39:12,5,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0
_5Zoiodwe0GGKkdAX3ncmQ,Perry,3,2019-12-16 22:23:38,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_6Ex9iEVOHAITOw4eamglA,Eduardo,121,2012-06-27 20:15:44,193,74,40,4,3.67,0,0,0,0,0,2,4,0,0,1,0
_6OWtXCCEQ7_eAguzewddA,Elise,3,2018-07-25 09:36:19,0,0,0,0,4.33,0,0,0,0,0,0,0,0,0,0,0
_6S0vCnRCP2yHATuzKNusQ,Jeff,1,2018-09-06 02:19:00,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
_6sjn2vmz2mTgi0ixSSVBQ,Jenn,1,2016-07-21 23:01:21,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0
_6Zx1j54eb3UJ-h17ENzsQ,Olivia,5,2019-06-22 23:47:42,1,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0
_7_B3l_W18C6UUUV1gQ66Q,Alyssarae,4,2014-10-13 16:58:20,0,1,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0
_8_xgsROsH9h53_YErsZ3g,Jessica,385,2013-06-02 19:28:51,186,36,54,2,3.83,2,0,1,0,0,3,8,0,0,1,3
_8cNvWy87eetwFHjCDxIlQ,Heather,4,2018-08-15 02:51:10,3,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0
_8OPsJXR4QpLvT0s5tik1Q,Michael,3,2020-01-26 15:14:54,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0
_8pvqKrJBiHiQpLl0DhREw,Felicia,19,2014-06-06 19:39:39,9,2,10,0,4.47,0,0,0,0,0,0,1,0,0,0,0
_8sohvJEVqAl4RHTJdWwkA,Dave,4,2016-09-02 16:36:48,2,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0
_8V2EfGBhttlgumFTSOwMA,Turner,26,2012-07-09 22:08:14,10,10,5,1,4.11,0,0,0,0,0,0,0,0,0,0,0
_9cnLeJl4mZSfbKMnXoTnQ,Ret. Capt. Tara Chase,16,2017-08-21 14:36:07,6,1,3,0,4.25,0,0,0,0,0,0,0,0,0,0,0
_9RifFBCUQccri0v4xR3yw,Sheri,35,2012-07-21 21:23:30,24,4,4,0,4.19,0,0,0,0,0,0,0,0,0,0,0
_a-A_Bs3zTQHzWPDj2_AOg,A,7,2014-07-08 02:54:39,8,3,1,0,3.5,1,0,0,0,0,0,0,0,0,0,0
_ailSgaI-3ztQxRnZtcluw,Yoshi,33,2013-01-03 07:52:55,23,1,10,0,4.59,1,0,0,0,0,0,0,0,0,1,0
_amTdnHd3uJqvQBguY8XXw,Julia Erika,28,2017-01-27 03:40:47,1,0,1,0,3.71,0,0,0,0,0,0,0,0,0,0,0
_aNs4Gd1Vb000O6lslyhkg,molly,16,2009-08-18 00:06:05,19,1,3,0,3.75,0,0,0,0,0,0,0,0,0,0,0
_asFhpBhiCjBZ05woJ_2QQ,Heidi,29,2018-03-13 01:36:17,5,0,3,0,4.97,0,0,0,0,0,0,0,0,0,0,0
_auCoyYcdUGwjEV3SDT4HQ,Khiem,81,2008-03-31 01:16:50,123,28,15,4,3.34,1,0,0,0,0,1,2,3,3,1,0
_AXoAe3HTosFWlokj53avA,Sue,1,2020-06-25 18:49:03,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_b-JGZJFKRYK5u89EFKbyw,Genesis,3,2016-04-12 21:58:16,3,0,0,0,4.33,1,0,0,0,0,0,0,0,0,0,0
_bC7kA8NFvzVK3l15W-MVg,Angela,5,2016-01-22 18:59:10,4,0,1,1,3.6,0,0,0,0,0,0,0,0,0,0,0
_bgZnviQjVXl13VRmW5liQ,Eric,23,2014-08-19 14:41:33,4,1,0,1,4.46,0,0,0,0,0,0,0,0,0,0,0
_bnJLjktUqJHVqgN6v8X2Q,Luis,1,2015-01-15 00:07:40,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_BVfsDlQerUAUIdybRIkPA,Sara,6,2016-04-17 20:53:21,1,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0
_BW0tLRF80R5Q4xs2eFqOQ,Melissa,46,2010-10-15 15:58:29,39,4,4,0,3.87,0,0,0,0,0,2,0,1,1,0,0
_bWhpUicsWv57oxj178__A,Lucas,5,2012-03-03 23:59:18,2,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_Ca5ESct6ikfkC1HaijcYw,Lily,3,2020-08-13 23:05:56,1,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_ceMuIhcJ4gyOKO5JjjR0Q,Kelly,1,2018-01-11 01:05:37,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_CgZ9P--Ya5Xr2M9PFZRtg,Gabi,26,2013-12-30 17:12:38,6,0,1,0,4.04,0,0,0,0,0,0,0,0,0,0,0
_CkNgRTt7o-aWYyIA48DyQ,Shannon,3,2015-07-26 16:03:41,1,1,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0
_CO10lxp0aE3bSesZdjrMw,Khanh,2,2018-07-10 01:34:33,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0
_cpP6DhWVCdVxuOS-62Hdg,Janet,69,2010-05-13 16:11:12,81,13,20,2,3.49,1,1,0,0,0,1,3,1,1,2,0
_CRnl8a84gN7MlyC-LORfA,John,8,2014-11-14 19:49:37,3,0,0,0,2.88,0,0,0,0,0,0,0,0,0,0,0
_CS7EnwxPYDyTJxkGNHqsg,Engay,9,2016-05-27 02:23:09,7,1,1,0,3.78,0,1,0,0,0,0,0,0,0,0,0
_cTEIO3SNZPPL-djRy3bpQ,Kylie,27,2018-01-10 21:41:58,13,3,5,0,3.18,0,0,0,0,0,0,0,0,0,0,0
_CUlFD09nKH4Mc-A5qzLdA,marcia,98,2010-12-30 01:20:10,72,8,14,2,3.82,0,0,0,0,0,1,4,1,1,0,0
_CVinQI2DRMhj7Q0Zxt03Q,RO,5,2018-05-14 13:36:03,0,0,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0
_cxCVEZY3x3aED267M-P7Q,Dan,67,2012-05-22 12:00:51,26,6,11,0,4.51,0,0,0,0,0,1,1,0,0,0,0
_DADRoMvxNOHvdpn2E7hcQ,Tony,768,2011-06-18 22:58:00,2268,1558,1353,43,3.48,82,16,6,9,3,250,332,198,198,175,35
_DEyjwff7X3j_Y8XjiVLqQ,Eunae,6,2015-05-05 16:59:30,1,0,1,0,4.33,0,0,0,0,0,0,0,0,0,0,0
_DJD-KT168P5Pw_5Lmy8XQ,Abby,8,2012-08-28 00:53:22,5,2,0,0,4.75,0,0,0,0,0,0,0,0,0,0,0
_DKTJZNWNRXLWUc9sdin7w,Lindsey,11,2015-05-20 01:20:10,8,16,2,0,3.64,0,0,0,0,0,0,0,0,0,0,0
_Dkyhi_SxNEMtq7YjFeTmQ,Melissa,3,2013-06-10 15:00:43,2,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_DofPwbVaigTzASYkfWPjw,Emily,5,2015-02-26 18:40:24,6,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0
_Dr-dAG67l9SCT07f65HUg,Rapha,6,2019-04-28 16:11:09,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0
_DTH_j6k6iv1QM5H1Cv7Ew,Corinna,306,2009-02-11 17:32:01,515,158,260,36,3.96,13,9,3,0,0,7,5,20,20,16,6
_DvaKsohoFVyFokETrH1aA,Rich,3,2019-03-16 21:25:54,3,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0
_dWPEp9yIcdt3PhvP0AzOw,Rob,30,2012-05-26 14:57:24,24,3,3,0,3.53,0,0,0,0,0,0,0,0,0,0,0
_e0EzLthrJgDp38kNF1KHw,Benny,11,2015-07-06 21:26:46,4,0,0,0,3.5,0,0,0,0,0,1,0,0,0,0,0
_e4L7rVrrKu0hy_wBhAOsw,Eden,5,2017-04-09 02:26:17,13,1,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0
_E9-30a1FnK8oGTHt1jlSg,Kayla,16,2017-11-10 17:51:00,8,1,2,0,3.44,0,0,0,0,0,1,0,0,0,0,0
_EeGc5KDpurz9JtStfjWRg,Treca,2,2019-11-02 23:52:41,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0
_EeXxJmzFUi1HXomn7hnmw,Madi,90,2018-06-12 02:59:15,35,3,10,3,4.23,0,2,0,0,0,2,0,2,2,0,3
_eGT_DIxpwFUapfbNilL5Q,Tess,2,2020-01-27 02:09:58,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0
_EM2Tn6VYjdcRZZZ_iWOrw,Alanna,2,2013-11-30 00:32:30,1,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_EMiJIBkiyOquBSzhzaAzA,Jordan,4,2020-03-01 01:14:32,3,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0
_epiA2EsOWgs3tnvp2ZNLw,Irish,20,2011-03-05 00:44:12,18,8,1,0,2.8,0,0,0,0,0,0,0,0,0,0,0
_EURzRAYuy0KReSxtpWuoQ,Sam,4,2018-05-30 22:59:06,0,1,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0
_EutSKz4VYaAvf0iwcgqtQ,Dennis,19,2019-06-22 03:22:35,1,2,2,0,4.63,0,0,0,0,0,0,0,0,0,0,0
_F_SYq6-ZY5CwUMtMnmn9g,Ashley,2,2020-02-17 00:21:48,0,0,0,0,3.67,0,0,0,0,0,0,0,0,0,0,0
_F58D0e00WGFuBkJCXSCRA,Komal,3,2019-07-06 17:40:54,0,0,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0
_FbehQ0vT8BSeOTjTxhZMA,Elizabeth,17,2015-02-07 03:40:11,14,1,6,0,3.94,0,0,0,0,0,0,0,0,0,0,0
_Fg79WQir7SFLSEtAREbXg,Noel,66,2014-03-04 03:31:27,59,19,28,2,3.75,0,0,0,0,0,0,1,0,0,0,1
_FGndrVRZWh5we4tXGiTFg,Anna,4,2017-06-29 10:20:43,12,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0
_fJSL1waiE2IgqrjQ9RVSg,Rose,36,2016-07-03 02:21:55,13,1,0,0,3.56,0,0,0,0,0,1,0,0,0,0,0
_FPN0nvrJ7pmSGFtaazzcA,Kim,3,2015-05-10 14:27:38,1,0,0,0,3.67,0,0,0,0,0,0,0,0,0,0,0
_Fq7TXSzyqYOg0d_zc88hg,Annie,7,2018-07-06 18:45:02,1,0,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_fXt7uOFK2aVCPG1N_JAZA,Joseph,7,2020-07-10 22:55:53,0,0,0,0,3.86,0,0,0,0,0,0,0,0,0,0,0
_fY1mm7FcW2TzMNVMYZyGg,Quin,15,2011-04-04 15:12:38,13,2,7,0,4.13,0,0,0,0,0,0,0,0,0,0,0
_G6n09ILLKhEjR-4ipz19A,Katherine,2,2017-10-03 15:56:45,1,0,0,0,4.33,0,0,0,0,0,1,0,0,0,0,0
_g6sR9EnCdRjbvLfCwoi3w,Tom,22,2013-08-28 02:36:19,31,6,10,0,2.78,3,0,0,0,0,0,0,0,0,0,0
_g8of1FpMqxiC2I-fVplTQ,Thomas,33,2017-07-17 20:16:14,14,2,3,0,4.11,0,0,0,0,0,0,0,1,1,0,0
_gBtauzMQ8HgN-Sopn9ABA,Cory,37,2011-08-25 16:28:21,23,3,3,2,4.08,1,0,0,0,0,0,0,0,0,0,0
_gc4TvpYbYi8TeBaTrxXWA,Rachel,3,2018-06-07 02:32:13,0,0,1,0,1.33,0,0,0,0,0,0,0,0,0,0,0
_gentg2c4J0ZQspqpM2q7g,Mike,16,2016-11-06 00:38:44,1,0,0,0,4.96,0,0,0,0,0,0,0,0,0,0,0
_gLlMnT96XAokgxvYjOSnQ,Liz,32,2009-05-31 22:42:05,76,34,18,2,3.73,3,1,0,1,0,0,1,1,1,1,0
_gqKsQFmiZUkDfWSMp-CSA,?,1,2015-05-14 05:27:22,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_GsAPCvOQCQX4GyIOOjiHQ,Jasmine,4,2019-07-11 14:40:53,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_GSbv6w7MTX5vwtexwZV3g,Kirstina,355,2013-08-22 15:55:31,796,224,519,39,4.06,41,9,2,1,0,27,34,83,83,43,16
_gTmXLQeOgYhN30sTXxHYA,Raegan,1,2017-11-11 23:54:47,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_GuiICnDzJiYw-F4TNtHgg,Karen,11,2013-06-22 13:38:34,11,2,1,0,3.17,0,0,0,0,0,0,0,0,0,0,0
_Gvan92_mGbTWfqv-4iDYg,Paul,8,2012-04-28 12:26:05,3,0,2,0,4.88,0,0,0,0,0,0,0,0,0,0,0
_Gy4IoQcmwQMSnhR2BAGOA,Gloria,1,2020-08-13 02:15:24,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
_h-X4sc3q_BrVEW6TJEAdA,Aurora,19,2017-01-28 11:54:52,4,1,0,0,4.21,0,0,0,0,0,0,0,0,0,0,0
_h3QquXfCbK1AeR6lHqXOw,You,1,2015-08-09 04:44:35,4,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_H8a9wUZ12C8uIBqYBfJvQ,Sharon,452,2011-07-19 22:35:23,469,107,140,8,3.86,7,1,0,0,0,7,8,4,4,7,1
_hA4KCLRaK2_B4R9kGvgdw,Brendan,2,2011-10-21 22:18:04,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0
_haGBkZHfbsDV9ARJPxz8Q,K,3,2018-04-22 01:40:35,4,1,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0
_hDJRsUo0fpmcKy6VBir9Q,James,4,2019-07-18 17:45:41,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0
_HFk7X1G0MgBt4VzrEkQzA,Bonnie,31,2012-01-18 03:25:10,20,2,6,2,4.56,0,1,0,0,0,3,2,0,0,0,0
_HhpFSHwlrlHWoDlGyHUQg,Jermaine,59,2012-12-10 12:38:44,22,7,9,1,3.64,0,1,0,0,0,1,0,0,0,0,0
_hhPqNTPc2e6Fd9k6q2vAA,Melvyn,1,2017-09-01 01:22:34,1,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_HLdE6Fn33DWwRm3r_oA3g,Nat,18,2014-05-06 08:47:26,5,2,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0
_HOPFZmN3Q0dd5XOhLDRpw,Xuan,22,2013-08-14 03:50:17,2,0,4,0,3.74,0,0,0,0,0,0,0,0,0,0,0
_hPdcsTjnJFQqedbdWmISQ,Noelle,4,2016-02-17 16:28:08,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0
_hS30zE8iGn5OoknpdJMBQ,Amar,47,2004-10-13 03:57:25,25,5,12,2,4.0,2,1,0,0,0,2,2,1,1,1,0
_HshbKwVq4XGytCCFekLrQ,Juliana,3,2015-08-26 21:21:11,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0
_hwKToWTDXZqxRzrqMIPhw,Martha,11,2015-11-14 12:15:11,4,0,1,0,4.64,0,0,0,0,0,1,0,0,0,0,0
_HzcfucNbmD3IAG_E4TS0A,Stephanie,26,2011-03-01 00:38:54,25,3,5,0,4.52,0,0,0,0,0,0,0,0,0,0,0
_I4EfxvCBsQtI76CK2aQAA,Josh,3,2018-02-14 00:22:40,1,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0
_i5c7NTuQkqfCSVHQTRsOw,Tracey,8,2012-11-17 21:56:39,9,0,1,0,3.33,0,0,0,0,0,0,1,0,0,0,0
_iqiy5NLlpe8LpW7qGfc_g,Shan,2,2017-11-13 09:24:19,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
_iQUtI6Jtz6ctKzi8_BurA,Michaela,2,2016-07-29 04:00:14,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_IX9qPmz3auYN066Q8q-0w,Rebecca,4,2015-07-30 13:29:08,1,2,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0
_J32X0fOBhEbu9q-Uy7GpQ,Andy,11,2013-11-18 00:45:39,3,0,0,0,4.73,0,0,0,0,0,0,0,0,0,0,0
_j3KV4ECe7UmhtJ76YUdfQ,Lily,39,2012-08-16 16:09:02,87,43,9,3,2.77,1,0,0,0,0,1,8,0,0,0,0
_J4f6_ASUNp28oeMQb_jXw,Leianna,4,2018-05-03 21:12:28,3,0,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0
_J7-ip0BKIZB_XFcEN-qCg,Kristen,7,2016-09-22 05:17:53,0,0,1,0,4.86,0,0,0,0,0,0,0,0,0,0,0
_JCU8_7TObpYX_XSbfcnXg,Ellin,10,2017-10-28 14:20:38,1,4,1,0,3.55,0,0,0,0,0,0,0,0,0,0,0
_JDnfzCHl9BTk3YtYWT5Nw,Annie,14,2015-01-20 22:33:25,4,1,1,0,3.3,0,0,0,0,0,0,0,0,0,0,0
_JKsPOZrjBfeW4q89B3zHg,Brandon,11,2009-11-27 03:56:17,3,0,1,0,4.09,0,0,0,0,0,0,0,0,0,0,0
_JnC6h6okvRhzV4wahuuxw,Sam,98,2014-07-04 00:15:15,228,19,194,12,4.4,9,1,0,0,0,12,9,28,28,15,14
_jPH-I1mnIZGtNjQXpjmOg,Maddie,5,2018-11-28 13:38:35,3,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0
_jpXoJt2n8eJUTkah9K0jg,Amy,1,2016-03-20 02:13:12,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_JQ-24xbLAEwaTXERP7hBg,Jeffrey,87,2010-08-25 22:18:44,104,16,44,5,4.35,0,0,0,0,0,0,2,0,0,0,0
_js1N9Eg-KoGHTuu_Wx1qw,Adelina,106,2015-08-10 22:03:06,185,42,44,3,3.96,0,0,0,0,0,4,2,2,2,0,0
_Jsa-GDES7uxDSRei1FqGw,Kenneth,118,2010-10-08 18:42:37,101,77,41,1,3.91,0,1,0,0,0,4,12,11,11,2,0
_juIoGkRtyTH6jvTT6hi-g,Kathleen,86,2014-01-25 02:45:28,70,19,20,2,4.09,0,0,0,1,0,0,3,1,1,1,0
_k-L7WQYemA_S194un1N2g,Melissa,71,2016-11-24 15:50:01,78,12,24,11,4.28,2,2,0,0,0,0,11,2,2,3,2
_k9X754TXnEnbJskEwbYKQ,Donna,21,2019-05-13 19:26:39,8,2,6,0,2.77,0,0,0,0,0,1,0,0,0,0,0
_kbl8yDaBEUENsKKbSEDUQ,Sonali,23,2016-03-21 23:25:21,4,2,4,0,4.0,0,0,0,0,0,0,1,0,0,0,0
_kBS5CMFiSdXLf5toOxBcQ,Wang,171,2019-01-30 03:47:16,51,14,23,2,3.45,1,0,0,0,0,6,2,4,4,1,1
_kHGcQ4YJtTjbc8Xb8n9uA,Darra,12,2018-05-25 17:20:59,9,2,2,0,2.5,0,0,0,0,0,0,0,0,0,0,0
_krdmW2h7YxfsovfpoQImA,Nicole,23,2019-01-20 15:48:47,4,0,0,0,3.74,0,0,0,0,0,0,0,0,0,0,0
_KrxCc-3yrjxSo3x4yURIA,Stephanie,3,2012-03-23 14:36:17,13,0,0,0,3.67,0,0,0,0,0,0,0,0,0,0,0
_KT8mtqC9SsSu3wxNm9mMA,Vicki,1,2011-02-19 02:42:40,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_KTAN3AIrSg6ayPvYemJgw,Jen,3,2020-04-24 17:18:37,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_KWrtTzKN16Gb84g2YBp_Q,PE,5,2009-12-02 02:17:52,0,0,0,0,4.67,0,0,0,0,0,0,0,0,0,0,0
_KXIaRSZpB9DRXj1VMoAtA,Lynne,17,2014-01-14 22:25:00,10,1,0,0,3.06,0,0,0,0,0,0,0,0,0,0,0
_kXPioDo0pkgTZi_xl8Xgg,Bobby,61,2008-06-06 00:27:23,44,7,12,1,3.76,0,2,0,0,0,2,1,2,2,1,0
_L_FHtHY2N2TpXOtUiImlA,Mike,12,2015-01-18 00:09:58,2,1,2,0,4.15,0,0,0,0,0,0,0,0,0,0,0
_L4rMH20zz-zH2nzcY5TsQ,Rachel,1,2011-08-27 18:29:56,0,0,0,0,3.67,0,0,0,0,0,0,0,0,0,0,0
_laMT1l0Em3iua6lGyV4cw,Cynthia,10,2018-03-21 00:40:23,2,1,1,0,3.86,0,0,0,0,0,0,0,0,0,0,0
_lASBRCzvYxirHg_1013Ow,Wai Ying,1,2018-12-08 03:19:38,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_lbvlr0YEYnjzlSF8oyV9Q,Diana,4,2017-04-04 04:34:36,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0
_LcqXQ2T3MwJ0a007NYtsA,Lola,39,2016-04-20 15:38:10,99,53,75,4,4.0,1,0,0,0,0,2,5,1,1,0,1
_ljdlw22gLVx0IR0HwIPqg,Darren,9,2011-02-07 03:39:32,14,1,1,0,3.6,0,0,0,0,0,1,1,0,0,0,0
_LlGACL4RNXMkORsThiPIA,Kay,6,2009-01-23 16:49:11,3,0,0,0,4.29,0,0,0,0,0,0,0,0,0,0,0
_LVcAMSluIv8i8Jy_9abRw,Katie,1,2016-07-17 16:05:36,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
_LWjwNe_lQQwBF4m-yeXSw,Linda,82,2012-04-12 00:35:11,52,18,12,4,2.93,1,1,0,0,0,0,1,0,0,0,0
_LXK3YXmfanqkSj74bo0Mg,Christian,6,2017-06-25 06:28:58,3,2,2,0,4.9,0,0,0,0,0,0,0,0,0,0,0
_M5QqAmSXa_8fGvWGhvjdw,Sharon,13,2011-08-17 20:34:12,5,0,2,0,4.31,0,0,0,0,0,0,0,0,0,0,0
_Ma2QA6JD3pkOMXRi6lRzg,Joe,8,2017-01-19 01:42:36,13,3,6,1,4.25,0,0,0,0,0,0,0,0,0,0,0
_mlzJ4KTwuURcgqrtj-exA,Curt,10,2009-08-13 18:03:36,6,2,3,0,4.71,0,0,0,0,0,0,0,0,0,0,0
_mWWHG1eF9ckOy37F1rMeQ,Jessica,109,2012-06-03 01:39:07,72,8,33,10,4.76,1,0,0,0,0,2,1,1,1,1,0
_n1gCwk4AnZer_D4fIibgg,Peter,3,2018-08-09 20:54:51,1,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0
_ndbWfOhAwvPD6ue2MTtkw,Crystal,2,2016-11-03 03:04:22,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0
